Entry,Entry name,Status,Protein names,Gene names,Organism,Virus hosts,Pathway
A0A0U4C3A0,A0A0U4C3A0_9BETC,unreviewed,ORF1ab,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A2H4KGX0,A0A2H4KGX0_9BETC,unreviewed,1A polyprotein,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A0R7E3J6,A0A0R7E3J6_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
A0A0U2GMA0,A0A0U2GMA0_9BETC,unreviewed,Polyprotein ORF1a,orf1a,Middle East respiratory syndrome-related coronavirus,,
A0A516IIX5,A0A516IIX5_9BETC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Middle East respiratory syndrome-related coronavirus,,
T2BBA9,T2BBA9_9BETC,unreviewed,ORF1ab,,Middle East respiratory syndrome-related coronavirus,,
V9TVA0,V9TVA0_9BETC,unreviewed,Orf1ab (Fragment),orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A291I6G6,A0A291I6G6_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
A0A0U2P155,A0A0U2P155_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
A0A2D0Y4X0,A0A2D0Y4X0_9BETC,unreviewed,1AB polyprotein,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A2D0YWU1,A0A2D0YWU1_9BETC,unreviewed,1AB polyprotein,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A2D0YVW0,A0A2D0YVW0_9BETC,unreviewed,1AB polyprotein,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A2R4KP82,A0A2R4KP82_9BETC,unreviewed,Envelope small membrane protein (E protein) (sM protein),E,Middle East respiratory syndrome-related coronavirus,,
A0A411PBP3,A0A411PBP3_9BETC,unreviewed,ORF1ab,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A0A7KRH9,A0A0A7KRH9_9BETC,unreviewed,ORF1a protein,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A2H4GWL4,A0A2H4GWL4_9BETC,unreviewed,1AB polyprotein,orf1ab,Middle East respiratory syndrome-related coronavirus,,
X2FS84,X2FS84_9BETC,unreviewed,ORF1ab,,Middle East respiratory syndrome-related coronavirus,,
A0A411PBH3,A0A411PBH3_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
A0A2P1IT26,A0A2P1IT26_9BETC,unreviewed,ORF1a,orf1a,Middle East respiratory syndrome-related coronavirus,,
W5ZZH9,W5ZZH9_9BETC,unreviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment),M,Middle East respiratory syndrome-related coronavirus,,
A0A023VZL1,A0A023VZL1_9BETC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Middle East respiratory syndrome-related coronavirus,,
V9TVB2,V9TVB2_9BETC,unreviewed,Orf1ab (Fragment),orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A411PBG9,A0A411PBG9_9BETC,unreviewed,ORF1a,orf1ab,Middle East respiratory syndrome-related coronavirus,,
W6A8S1,W6A8S1_9BETC,unreviewed,ORF1a (Fragment),,Middle East respiratory syndrome-related coronavirus,,
A0A0U3S8V2,A0A0U3S8V2_9BETC,unreviewed,ORF1a,orf1ab,Middle East respiratory syndrome-related coronavirus,,
A0A0U2MGK9,A0A0U2MGK9_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
A0A0U2GNJ2,A0A0U2GNJ2_9BETC,unreviewed,Polyprotein ORF1ab,orf1ab,Middle East respiratory syndrome-related coronavirus,,
W5ZZM0,W5ZZM0_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
A0A0D3MTT2,A0A0D3MTT2_9BETC,unreviewed,Orf1b,,Middle East respiratory syndrome-related coronavirus,,
A0A3S7R2I7,A0A3S7R2I7_9BETC,unreviewed,ORF1ab,orf1ab,Middle East respiratory syndrome-related coronavirus,,
T2BBK5,T2BBK5_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Middle East respiratory syndrome-related coronavirus,,
W5ZZJ5,W5ZZJ5_9BETC,unreviewed,ORF1ab,,Middle East respiratory syndrome-related coronavirus,,
C6GHQ9,C6GHQ9_9BETC,unreviewed,Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein),HE,Human enteric coronavirus strain 4408,,
A0A3G3NH80,A0A3G3NH80_9BETC,unreviewed,Envelope small membrane protein (E protein) (sM protein),E,Betacoronavirus sp.,,
A0A2R4P4T1,A0A2R4P4T1_9GAMC,unreviewed,S1 spike protein (Fragment),,Avian coronavirus,,
A0A3S9SFV7,A0A3S9SFV7_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A0U1WJZ6,A0A0U1WJZ6_BCHK4,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,BtTp-BetaCoV/GX2012,,
A0A3Q9HIZ9,A0A3Q9HIZ9_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
V5W4U6,V5W4U6_9GAMC,unreviewed,Spike glycoprotein S1 subunit (Fragment),S,Avian coronavirus,,
A0A3G3NHP8,A0A3G3NHP8_9BETC,unreviewed,Replicase polyprotein,,Betacoronavirus sp.,,
A0A291B633,A0A291B633_9GAMC,unreviewed,Polyprotein 1ab,1ab,Avian coronavirus,,
A0A1W6AWH8,A0A1W6AWH8_9GAMC,unreviewed,Envelope small membrane protein (E protein) (sM protein),E,Avian coronavirus,,
A0A3Q9HHY1,A0A3Q9HHY1_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
V5W4M6,V5W4M6_9GAMC,unreviewed,Spike glycoprotein S1 subunit (Fragment),S,Avian coronavirus,,
Q5MNZ3,Q5MNZ3_IBVB,unreviewed,Polyprotein 1b,,Avian infectious bronchitis virus (strain Beaudette) (IBV),Gallus gallus (Chicken) [TaxID: 9031],
A0A5J6NRP2,A0A5J6NRP2_9BETC,unreviewed,Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein),HE,Dromedary camel coronavirus HKU23,,
A0A1Z4F679,A0A1Z4F679_9NIDO,unreviewed,Replicase polyprotein,orf1ab,Coronavirus HKU15,,
Q1T6X7,Q1T6X7_CVHSA,unreviewed,Polyprotein 1a,,SARS coronavirus Frankfurt 1,,
A0A0U2UMW1,A0A0U2UMW1_9ALPC,unreviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment),M,Swine enteric coronavirus,,
A4ZU19,A4ZU19_9BETC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S A9C_005,Bovine coronavirus E-AH187,,
A4ZU15,A4ZU15_9BETC,unreviewed,ORF1a polyprotein,A9C_001,Bovine coronavirus E-AH187,,
C0KYS6,C0KYS6_9BETC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Murine coronavirus RJHM/A,,
B7U2S1,B7U2S1_9BETC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Sambar deer coronavirus US/OH-WD388/1994,,
C0KYS4,C0KYS4_9BETC,unreviewed,Envelope small membrane protein (E protein) (sM protein),E,Murine coronavirus RJHM/A,,
X5D435,X5D435_9GAMC,unreviewed,S1 (Fragment),S1,Infectious bronchitis virus,,
A0A1P8Z898,A0A1P8Z898_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
A0A1S5SKE2,A0A1S5SKE2_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
C1KAR0,C1KAR0_9GAMC,unreviewed,S1 glycoprotein (Fragment),S1,Infectious bronchitis virus,,
Q705Y2,Q705Y2_9GAMC,unreviewed,Spike protein (Fragment),S,Infectious bronchitis virus,,
A0A0E3SVH1,A0A0E3SVH1_9GAMC,unreviewed,S1 protein (Fragment),S,Infectious bronchitis virus,,
A0A0U1UV12,A0A0U1UV12_9GAMC,unreviewed,S1 glycoprotein (Fragment),s1,Infectious bronchitis virus,,
A0A0S2XHD3,A0A0S2XHD3_9GAMC,unreviewed,Spike glycorotein (Fragment),,Infectious bronchitis virus,,
A0A3G6IQE1,A0A3G6IQE1_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A3G6IQE7,A0A3G6IQE7_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A286NRG2,A0A286NRG2_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
A0A3G3BK84,A0A3G3BK84_9GAMC,unreviewed,S1 (Fragment),,Infectious bronchitis virus,,
E9NZI1,E9NZI1_9GAMC,unreviewed,S1 glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A481XZ80,A0A481XZ80_9GAMC,unreviewed,Spike protein subunit S1 (Fragment),,Infectious bronchitis virus,,
I6QRI3,I6QRI3_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
Q4PKP4,Q4PKP4_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),S1,Infectious bronchitis virus,,
A0A024CJ66,A0A024CJ66_9GAMC,unreviewed,Spike protein (Fragment),,Infectious bronchitis virus,,
A0A1P8SMQ4,A0A1P8SMQ4_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
A0A3G2LCD7,A0A3G2LCD7_9GAMC,unreviewed,Spike protein (Fragment),S1,Infectious bronchitis virus,,
A0A0A7P6A5,A0A0A7P6A5_9GAMC,unreviewed,S1 glycoprotein (Fragment),,Infectious bronchitis virus,,
U6BJ65,U6BJ65_9GAMC,unreviewed,Spike protein (Fragment),,Infectious bronchitis virus,,
G3G1B1,G3G1B1_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
I6RL96,I6RL96_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A223PXY5,A0A223PXY5_9GAMC,unreviewed,Spike glycorotein (Fragment),,Infectious bronchitis virus,,
G3C7E4,G3C7E4_9GAMC,unreviewed,Spike protein,,Infectious bronchitis virus,,
Q8JR31,Q8JR31_9GAMC,unreviewed,S1 glycoprotein (Fragment),,Infectious bronchitis virus,,
A5Z1B7,A5Z1B7_9GAMC,unreviewed,S2 protein (Fragment),S2,Infectious bronchitis virus,,
A0A2Z4BXC2,A0A2Z4BXC2_9GAMC,unreviewed,S1 (Fragment),,Infectious bronchitis virus,,
A0A346RQU0,A0A346RQU0_9GAMC,unreviewed,Spike protein 1 (Fragment),,Infectious bronchitis virus,,
A0A385H6J2,A0A385H6J2_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
D5HJV8,D5HJV8_BCHK3,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Bat SARS coronavirus HKU3-9,,
X5CLS1,X5CLS1_9GAMC,unreviewed,S1 (Fragment),S1,Infectious bronchitis virus,,
A0A3B8DG77,A0A3B8DG77_9GAMC,unreviewed,Spike glycoprotein (Fragment),,Infectious bronchitis virus,,
Q5Q1C6,Q5Q1C6_9GAMC,unreviewed,S1 surface glycoprotein (Fragment),,Infectious bronchitis virus,,
A2TD38,A2TD38_9GAMC,unreviewed,Spike protein (Fragment),S1,Infectious bronchitis virus,,
E0Z5L8,E0Z5L8_9GAMC,unreviewed,S1 protein (Fragment),,Infectious bronchitis virus,,
D0EX70,D0EX70_9GAMC,unreviewed,Spike glycoprotein S1 subunit (Fragment),S1,Infectious bronchitis virus,,
X5D342,X5D342_9GAMC,unreviewed,Spike glycoprotein (Fragment),S,Infectious bronchitis virus,,
E9NZM0,E9NZM0_9GAMC,unreviewed,S1 glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A286NQW8,A0A286NQW8_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
Q3S4L0,Q3S4L0_9GAMC,unreviewed,Spike glycoprotein S1 subunit (Fragment),S1,Infectious bronchitis virus,,
A0A0P0IQJ6,A0A0P0IQJ6_9GAMC,unreviewed,Spike glycoprotein (Fragment),,Infectious bronchitis virus,,
Q0ZB39,Q0ZB39_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
Q4G2W6,Q4G2W6_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
E0Z5I6,E0Z5I6_9GAMC,unreviewed,S1 protein (Fragment),,Infectious bronchitis virus,,
B4XEZ7,B4XEZ7_9GAMC,unreviewed,S1 glycoprotein (Fragment),S1,Infectious bronchitis virus,,
Q4ZJU4,Q4ZJU4_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
Q8JMM1,Q8JMM1_9GAMC,unreviewed,S1 glycoprotein (Fragment),,Infectious bronchitis virus,,
A0A3B8DG85,A0A3B8DG85_9GAMC,unreviewed,Spike glycoprotein (Fragment),,Infectious bronchitis virus,,
Q256X2,Q256X2_9GAMC,unreviewed,Spike glycoprotein S1 subunit (Fragment),S1,Infectious bronchitis virus,,
A0A5B8RIJ1,A0A5B8RIJ1_9GAMC,unreviewed,Glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
E5D0D0,E5D0D0_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
U6BIT1,U6BIT1_9GAMC,unreviewed,Spike protein (Fragment),,Infectious bronchitis virus,,
B6V8H2,B6V8H2_9GAMC,unreviewed,S1 glycoprotein (Fragment),,Infectious bronchitis virus,,
E0YTE7,E0YTE7_9GAMC,unreviewed,S1 glycoprotein (Fragment),S1,Infectious bronchitis virus,,
B0FAV3,B0FAV3_9GAMC,unreviewed,S1 protein,S1,Infectious bronchitis virus,,
B0FAV6,B0FAV6_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
E0Z5I4,E0Z5I4_9GAMC,unreviewed,S1 protein (Fragment),,Infectious bronchitis virus,,
A0A0F7LEE6,A0A0F7LEE6_9GAMC,unreviewed,Spike protein (Fragment),,Infectious bronchitis virus,,
I2CSS4,I2CSS4_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
A0A2Z4BZA3,A0A2Z4BZA3_9GAMC,unreviewed,S1 (Fragment),,Infectious bronchitis virus,,
A0A221J5Q2,A0A221J5Q2_9GAMC,unreviewed,ORF1b,1b,Infectious bronchitis virus,,
A0A1P8SST9,A0A1P8SST9_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
A0A286NRL0,A0A286NRL0_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
F1KCP2,F1KCP2_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A3G6IUD2,A0A3G6IUD2_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A346T2V4,A0A346T2V4_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
A0A2R4QL23,A0A2R4QL23_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A3G6IQ93,A0A3G6IQ93_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
A0A5H2VJW4,A0A5H2VJW4_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A5J6RBJ5,A0A5J6RBJ5_9GAMC,unreviewed,Envelope protein (Fragment),E,Infectious bronchitis virus,,
A0A5H2VIF9,A0A5H2VIF9_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A5H2VDJ5,A0A5H2VDJ5_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A346T2W1,A0A346T2W1_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
G3C7D2,G3C7D2_9GAMC,unreviewed,Spike protein,,Infectious bronchitis virus,,
K7RE90,K7RE90_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A5H2VHJ9,A0A5H2VHJ9_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A5H2VIF5,A0A5H2VIF5_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
I6Z8B5,I6Z8B5_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),S1,Infectious bronchitis virus,,
E1AB14,E1AB14_9GAMC,unreviewed,S1 spike glycoprotein (Fragment),,Infectious bronchitis virus,,
A0A3G1DHS2,A0A3G1DHS2_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A1U9WSH8,A0A1U9WSH8_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
D5HJV7,D5HJV7_BCHK3,unreviewed,Orf1ab polyprotein,orf1ab,Bat SARS coronavirus HKU3-9,,
A0A1P8VEV9,A0A1P8VEV9_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
C7E653,C7E653_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),S1,Infectious bronchitis virus,,
A0A1Z2RPM3,A0A1Z2RPM3_9GAMC,unreviewed,Spike glycoprotein (Fragment),S,Infectious bronchitis virus,,
R4NKI5,R4NKI5_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),S1,Infectious bronchitis virus,,
H9BZX5,H9BZX5_9BETC,unreviewed,1ab,,Murine hepatitis virus strain S/3239-17,,
A0A1Q1NHT8,A0A1Q1NHT8_9GAMC,unreviewed,Spike protein (Fragment),S1,Infectious bronchitis virus,,
Q917F9,Q917F9_9GAMC,unreviewed,Spike (Fragment),,Infectious bronchitis virus,,
A0A286NRH8,A0A286NRH8_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
A0A2Z4BXH7,A0A2Z4BXH7_9GAMC,unreviewed,S1 (Fragment),,Infectious bronchitis virus,,
W0IC12,W0IC12_9GAMC,unreviewed,S1 (Fragment),,Infectious bronchitis virus,,
A0A4P8W937,A0A4P8W937_9HEPC,unreviewed,Protein F (Fragment),POLY,Hepacivirus C,,
A0A172QPW4,A0A172QPW4_9BETC,unreviewed,Nucleocapsid (Fragment),,Middle East respiratory syndrome-related coronavirus,,
A0A068LKH9,A0A068LKH9_9GAMC,unreviewed,Envelope small membrane protein (E protein) (sM protein),3c E,Mallard coronavirus,,
A0A0E3KDE9,A0A0E3KDE9_9GAMC,unreviewed,Spike glycoprotein (Fragment),,Avian coronavirus,,
A0A3Q9HJE4,A0A3Q9HJE4_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A3Q9HIW0,A0A3Q9HIW0_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A3S9SFW6,A0A3S9SFW6_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A3Q9HIN1,A0A3Q9HIN1_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A3G2VUN1,A0A3G2VUN1_9HEPC,unreviewed,Polyprotein (Fragment),,Hepacivirus C,,
A0A2R4IKN1,A0A2R4IKN1_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Avian coronavirus,,
D3XGJ7,D3XGJ7_9ALPC,unreviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),M,Ferret enteric coronavirus,,
A0A3Q9HJ49,A0A3Q9HJ49_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A0P0KI90,A0A0P0KI90_CVH22,unreviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),M,229E-related bat coronavirus,,
A0A3Q9HI37,A0A3Q9HI37_9GAMC,unreviewed,Spike protein (Fragment),,Avian coronavirus,,
A0A0D5CD08,A0A0D5CD08_9GAMC,unreviewed,S1 spike glycoprotein (Fragment),,Avian coronavirus,,
A0A291B651,A0A291B651_9GAMC,unreviewed,Polyprotein 1a,1a,Avian coronavirus,,
A0A0A8LFT5,A0A0A8LFT5_9ALPC,unreviewed,Envelope small membrane protein (E protein) (sM protein),E,Porcine epidemic diarrhea virus L00721/GER/2014,,
Q5MNY5,Q5MNY5_IBVB,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Avian infectious bronchitis virus (strain Beaudette) (IBV),Gallus gallus (Chicken) [TaxID: 9031],
Q6VA97,Q6VA97_CVHSA,unreviewed,Envelope small membrane protein (E protein) (sM protein),E,SARS coronavirus CUHK-AG01,,
Q6T7X6,Q6T7X6_CVHSA,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,SARS coronavirus BJ302,,
B7TVD6,B7TVD6_BVDV,unreviewed,Polyprotein (Fragment),,Bovine viral diarrhea virus (BVDV) (Mucosal disease virus),Bos taurus (Bovine) [TaxID: 9913],
A0A5J6NRM4,A0A5J6NRM4_9BETC,unreviewed,Polyprotein ORF1ab,,Dromedary camel coronavirus HKU23,,
C6KN05,C6KN05_9INFA,unreviewed,Neuraminidase (EC 3.2.1.18) (Fragment),NA,Influenza A virus (A/Mexico City/1/2009(H1N1)),,
Q4JDN5,Q4JDN5_CVHSA,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,SARS coronavirus B029,,
Q0PL20,Q0PL20_CVPMI,unreviewed,Non-structural protein 3a,,TGEV Miller M60,,
D3YGU2,D3YGU2_9NIDO,unreviewed,Spike glycoprotein (Fragment),S,Ferret systemic coronavirus WADL,,
Q6T932,Q6T932_9GAMC,unreviewed,S1 protein,,Infectious bronchitis virus,,
Q256V3,Q256V3_9GAMC,unreviewed,Spike glycoprotein S1 subunit (Fragment),S1,Infectious bronchitis virus,,
K7QT59,K7QT59_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
A0A1P8SMT7,A0A1P8SMT7_9GAMC,unreviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S,Infectious bronchitis virus,,
A0A2R4N4R8,A0A2R4N4R8_9GAMC,unreviewed,Polyprotein 1b (Fragment),,Infectious bronchitis virus,,
A0A1L5JG43,A0A1L5JG43_9GAMC,unreviewed,Spike glycoprotein (Fragment),,Infectious bronchitis virus,,
Q5Q1A8,Q5Q1A8_9GAMC,unreviewed,S1 surface glycoprotein (Fragment),,Infectious bronchitis virus,,
G8FQ90,G8FQ90_9GAMC,unreviewed,Spike glycoprotein,S,Infectious bronchitis virus,,
M4VP00,M4VP00_9GAMC,unreviewed,S1 protein (Fragment),S1,Infectious bronchitis virus,,
X5CHC8,X5CHC8_9GAMC,unreviewed,Spike glycoprotein (Fragment),S,Infectious bronchitis virus,,
A0A139ZAX8,A0A139ZAX8_9GAMC,unreviewed,Glycoprotein S1 subunit (Fragment),spike,Infectious bronchitis virus,,
A0A1P8SMX8,A0A1P8SMX8_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
A0A0N9Q6T2,A0A0N9Q6T2_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
A0A286SEV0,A0A286SEV0_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
R4R7U0,R4R7U0_9GAMC,unreviewed,Sp1 (Fragment),,Infectious bronchitis virus,,
A0A0E3TJA7,A0A0E3TJA7_9GAMC,unreviewed,Nucleoprotein (Nucleocapsid protein) (NC) (Protein N),N,Infectious bronchitis virus,,
X5CPI2,X5CPI2_9GAMC,unreviewed,Spike glycoprotein (Fragment),S,Infectious bronchitis virus,,
A0A286NR70,A0A286NR70_9GAMC,unreviewed,Spike glycoprotein S1 (Fragment),,Infectious bronchitis virus,,
A0A1C8YZG6,A0A1C8YZG6_9GAMC,unreviewed,Spike glycoprotein (Fragment),S1,Infectious bronchitis virus,,
B2L0U8,B2L0U8_9GAMC,unreviewed,Spike glycoprotein (Fragment),,Infectious bronchitis virus,,
Q0ZI57,Q0ZI57_9GAMC,unreviewed,Spike protein subunit S1 (Fragment),,Infectious bronchitis virus,,
